Num_Quest	Post	Age	Gender	Years_Service	Years_Operations	Command_Area	Homicide	Homicide_Robbery	Vehicle_Robbery	Home_Robbery	Street_Robbery	Cargo_Theft	Bank_Robbery	Comertial_Establish_Robbery	Theft	Kidnapping	Drug_Seizure	Arm_Seizure	Threat	Narcotic_Use	Drug_Trafficking	Disruption_of_Silence	Traffic_Accident	Illegal_Weapon	Domestic_Violence	Bank_Alarm	Strategy
56.0	4.0	50.0	1.0	28.0	7.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	5.0	1.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	3.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	5.0	1.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	4.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	5.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	6.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	7.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	8.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	9.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	10.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	11.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	12.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	1.0	1.0	13.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	14.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	4.0	2.0	2.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	15.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	1.0	1.0	5.0	5.0	1.0	5.0	5.0	5.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	16.0
56.0	4.0	50.0	1.0	28.0	7.0	1.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	5.0	1.0	1.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	17.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	5.0	5.0	5.0	2.0	5.0	5.0	5.0	3.0	5.0	4.0	3.0	5.0	4.0	4.0	3.0	3.0	2.0	2.0	1.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	4.0	2.0	3.0	2.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	2.0	3.0	3.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	4.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	5.0	2.0	3.0	5.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	2.0	4.0	6.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	2.0	3.0	7.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	8.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	3.0	3.0	9.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	3.0	3.0	10.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	3.0	11.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	3.0	12.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	13.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	3.0	3.0	14.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	15.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	16.0
57.0	5.0	47.0	2.0	28.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	3.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	2.0	3.0	1.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	3.0	2.0	2.0	1.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	1.0	1.0	3.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	4.0	3.0	2.0	1.0	3.0	2.0	1.0	4.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	1.0	3.0	4.0	1.0	3.0	3.0	2.0	1.0	3.0	2.0	1.0	3.0	2.0	4.0	2.0	3.0	2.0	1.0	5.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	2.0	1.0	4.0	4.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	6.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	2.0	3.0	4.0	2.0	3.0	3.0	2.0	1.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	1.0	7.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	3.0	2.0	3.0	2.0	1.0	8.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	4.0	5.0	4.0	3.0	4.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	9.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	2.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	1.0	10.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	3.0	2.0	2.0	3.0	1.0	2.0	1.0	3.0	4.0	4.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	11.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	3.0	3.0	4.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	5.0	5.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	1.0	12.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	4.0	4.0	3.0	2.0	3.0	2.0	2.0	1.0	2.0	4.0	4.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	13.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	4.0	1.0	3.0	4.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	14.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	5.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	2.0	2.0	1.0	15.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	2.0	4.0	3.0	3.0	3.0	3.0	2.0	1.0	16.0
58.0	2.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	2.0	2.0	3.0	1.0	5.0	5.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	1.0	1.0	1.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	4.0	5.0	3.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	2.0	2.0	1.0	1.0	2.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	4.0	5.0	3.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	2.0	2.0	1.0	1.0	3.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	2.0	2.0	1.0	1.0	4.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	5.0	5.0	4.0	5.0	5.0	5.0	2.0	4.0	1.0	1.0	5.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	2.0	5.0	5.0	4.0	5.0	5.0	5.0	2.0	4.0	1.0	1.0	6.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	2.0	5.0	5.0	4.0	5.0	5.0	5.0	2.0	4.0	1.0	1.0	7.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	2.0	4.0	4.0	4.0	5.0	5.0	5.0	2.0	3.0	1.0	1.0	8.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	5.0	1.0	1.0	5.0	3.0	3.0	1.0	4.0	5.0	5.0	2.0	5.0	5.0	5.0	2.0	5.0	1.0	1.0	9.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	10.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	11.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	12.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	5.0	1.0	1.0	13.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	2.0	2.0	5.0	3.0	3.0	5.0	3.0	3.0	3.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	5.0	5.0	1.0	1.0	14.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	3.0	1.0	1.0	15.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	3.0	1.0	1.0	16.0
59.0	2.0	44.0	1.0	28.0	10.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	2.0	2.0	3.0	1.0	1.0	17.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	2.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	4.0	2.0	2.0	2.0	5.0	5.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	3.0	2.0	1.0	2.0	1.0	2.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	2.0	1.0	2.0	1.0	3.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	2.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	4.0	2.0	2.0	2.0	5.0	5.0	5.0	5.0	1.0	1.0	5.0	1.0	5.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	3.0	2.0	1.0	2.0	1.0	6.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	2.0	1.0	2.0	1.0	7.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	4.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	9.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	10.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	5.0	1.0	2.0	4.0	1.0	1.0	5.0	1.0	1.0	11.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	5.0	5.0	1.0	5.0	5.0	1.0	1.0	5.0	1.0	1.0	12.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	1.0	1.0	5.0	1.0	5.0	5.0	1.0	5.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	14.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	5.0	5.0	5.0	5.0	2.0	5.0	5.0	2.0	1.0	5.0	3.0	3.0	1.0	1.0	5.0	1.0	1.0	5.0	1.0	1.0	15.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	16.0
60.0	2.0	39.0	1.0	17.0	17.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	7.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	8.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	9.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	10.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	11.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	13.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	14.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	15.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	16.0
61.0	2.0	35.0	1.0	16.0	8.0	1.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	3.0	4.0	3.0	4.0	5.0	2.0	5.0	5.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	3.0	1.0	2.0	2.0	4.0	1.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	2.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	5.0	4.0	5.0	5.0	4.0	5.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	2.0	4.0	3.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	2.0	2.0	1.0	4.0	5.0	1.0	5.0	5.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	1.0	4.0	4.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	2.0	5.0	5.0	2.0	5.0	5.0	5.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	1.0	3.0	2.0	4.0	5.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	6.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	2.0	4.0	7.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	3.0	3.0	2.0	5.0	5.0	1.0	5.0	5.0	4.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	1.0	4.0	8.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	9.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	4.0	4.0	5.0	2.0	1.0	5.0	1.0	1.0	10.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	3.0	3.0	4.0	2.0	1.0	5.0	1.0	1.0	11.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	4.0	4.0	3.0	5.0	5.0	3.0	3.0	4.0	2.0	1.0	4.0	1.0	1.0	12.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	2.0	2.0	4.0	2.0	1.0	4.0	1.0	1.0	13.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	2.0	2.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	2.0	3.0	2.0	5.0	4.0	1.0	1.0	14.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	4.0	1.0	4.0	15.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	5.0	5.0	3.0	2.0	4.0	1.0	4.0	16.0
62.0	2.0	34.0	1.0	14.0	11.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	17.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	5.0	5.0	5.0	3.0	5.0	1.0	1.0	1.0	5.0	1.0	4.0	4.0	3.0	3.0	4.0	2.0	2.0	4.0	2.0	1.0	1.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	1.0	5.0	3.0	3.0	5.0	1.0	1.0	4.0	5.0	1.0	4.0	4.0	4.0	5.0	4.0	2.0	2.0	5.0	2.0	1.0	2.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	2.0	2.0	2.0	2.0	5.0	2.0	1.0	1.0	5.0	1.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	1.0	1.0	3.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	1.0	1.0	5.0	1.0	5.0	1.0	1.0	5.0	5.0	1.0	5.0	5.0	1.0	4.0	4.0	1.0	1.0	4.0	1.0	1.0	5.0
63.0	2.0	44.0	1.0	21.0	21.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	5.0	5.0	5.0	1.0	4.0	4.0	5.0	5.0	5.0	2.0	2.0	5.0	1.0	5.0	6.0
